Name,Position,Birthdate,Height,Foot,GamesPlayed,Debut,Value,Year,Category,Age
Loïc Jacot,Torwart,1999-10-07,"1,91m",rechts,-,,0.5,2020,9534,25
Anthony Racioppi,Torwart,1998-12-31,"1,89m",rechts,13,16.11.2018,0.5,2020,9534,25
Philipp Köhn,Torwart,1998-04-02,"1,90m",rechts,4,22.03.2019,0.3,2020,9534,26
Amir Saipi,Torwart,2000-07-08,"1,94m",rechts,14,30.05.2021,0.3,2020,9534,24
Leonidas Stergiou,Innenverteidiger,2002-03-03,"1,81m",rechts,24,13.10.2020,0.75,2020,9534,22
Cédric Zesiger,Innenverteidiger,1998-06-24,"1,94m",links,17,10.10.2017,0.75,2020,9534,26
Jan Bamert,Innenverteidiger,1998-03-09,"1,84m",rechts,15,01.09.2017,0.75,2020,9534,26
Jasper van der Werff,Innenverteidiger,1998-12-09,"1,88m",rechts,9,25.05.2018,0.7,2020,9534,25
Miro Muheim,Linker Verteidiger,1998-03-24,"1,82m",links,5,09.10.2020,0.5,2020,9534,26
Kevin Rüegg,Rechter Verteidiger,1998-08-05,"1,73m",rechts,17,05.09.2017,6.0,2020,9534,26
Jordan Lotomba,Rechter Verteidiger,1998-09-29,"1,77m",rechts,14,13.06.2017,4.5,2020,9534,26
Silvan Sidler,Rechter Verteidiger,1998-07-07,"1,85m",rechts,14,11.09.2018,1.0,2020,9534,26
Léo Seydoux,Rechter Verteidiger,1998-03-16,"1,74m",rechts,4,22.03.2019,0.35,2020,9534,26
Bastien Toma,Zentrales Mittelfeld,1999-06-24,"1,74m",rechts,18,25.05.2018,2.5,2020,9534,25
Toni Domgjoni,Zentrales Mittelfeld,1998-09-04,"1,79m",rechts,17,07.09.2018,1.5,2020,9534,26
Simon Sohm,Zentrales Mittelfeld,2001-04-11,"1,88m",rechts,22,12.11.2020,0.5,2020,9534,23
Stefano Guidotti,Zentrales Mittelfeld,1999-06-16,"1,85m",rechts,-,,0.45,2020,9534,25
Yannick Marchand,Zentrales Mittelfeld,2000-02-09,"1,83m",rechts,2,08.09.2020,0.25,2020,9534,24
Alexandre Jankewitz,Zentrales Mittelfeld,2001-12-25,"1,85m",rechts,20,04.09.2020,0.0,2020,9534,22
Kastriot Imeri,Linkes Mittelfeld,2000-06-27,"1,78m",rechts,24,04.09.2020,1.25,2020,9534,24
Nedim Bajrami,Offensives Mittelfeld,1999-02-28,"1,79m",rechts,12,25.05.2018,2.5,2020,9534,25
Petar Pusic,Offensives Mittelfeld,1999-01-25,"1,71m",links,16,25.05.2018,1.5,2020,9534,25
Alexis Antunes,Offensives Mittelfeld,2000-07-31,"1,81m",rechts,3,09.10.2020,0.075,2020,9534,24
Noah Okafor,Linksaußen,2000-05-24,"1,85m",rechts,8,10.09.2019,8.0,2020,9534,24
Felix Mambimbi,Linksaußen,2001-01-18,"1,71m",rechts,19,09.10.2020,0.45,2020,9534,23
Dan Ndoye,Rechtsaußen,2000-10-25,"1,84m",rechts,26,07.06.2019,1.0,2020,9534,24
Andi Zeqiri,Mittelstürmer,1999-06-22,"1,85m",links,16,27.03.2018,1.5,2020,9534,25
Jérémy Guillemenot,Mittelstürmer,1998-01-06,"1,84m",rechts,17,07.09.2018,0.5,2020,9534,26
Filip Stojilkovic,Mittelstürmer,2000-01-04,"1,86m",rechts,25,10.09.2019,0.45,2020,9534,24
Anthony Racioppi,Torwart,1998-12-31,"1,89m",rechts,13,16.11.2018,0.45,2019,9534,25
Loïc Jacot,Torwart,1999-10-07,"1,91m",rechts,-,,0.45,2019,9534,25
Philipp Köhn,Torwart,1998-04-02,"1,90m",rechts,4,22.03.2019,0.3,2019,9534,26
Eray Cömert,Innenverteidiger,1998-02-04,"1,83m",rechts,9,27.03.2018,2.3,2019,9534,26
Cédric Zesiger,Innenverteidiger,1998-06-24,"1,94m",links,17,10.10.2017,0.9,2019,9534,26
Yves Kaiser,Innenverteidiger,1998-04-30,"1,82m",rechts,1,25.03.2019,0.8,2019,9534,26
Jasper van der Werff,Innenverteidiger,1998-12-09,"1,88m",rechts,9,25.05.2018,0.625,2019,9534,25
Jan Bamert,Innenverteidiger,1998-03-09,"1,84m",rechts,15,01.09.2017,0.45,2019,9534,26
Miro Muheim,Linker Verteidiger,1998-03-24,"1,82m",links,5,09.10.2020,0.9,2019,9534,26
Nias Hefti,Linker Verteidiger,1999-09-18,"1,75m",links,2,22.03.2019,0.675,2019,9534,25
Dominik Schmid,Linker Verteidiger,1998-03-10,"1,82m",links,4,01.09.2017,0.35,2019,9534,26
Kevin Rüegg,Rechter Verteidiger,1998-08-05,"1,73m",rechts,17,05.09.2017,5.4,2019,9534,26
Jordan Lotomba,Rechter Verteidiger,1998-09-29,"1,77m",rechts,14,13.06.2017,4.0,2019,9534,26
Silvan Sidler,Rechter Verteidiger,1998-07-07,"1,85m",rechts,14,11.09.2018,0.9,2019,9534,26
Léo Seydoux,Rechter Verteidiger,1998-03-16,"1,74m",rechts,4,22.03.2019,0.325,2019,9534,26
Bastien Toma,Zentrales Mittelfeld,1999-06-24,"1,74m",rechts,18,25.05.2018,2.3,2019,9534,25
Toni Domgjoni,Zentrales Mittelfeld,1998-09-04,"1,79m",rechts,17,07.09.2018,1.8,2019,9534,26
Vasilije Janjicic,Zentrales Mittelfeld,1998-11-02,"1,80m",rechts,7,07.09.2018,0.9,2019,9534,26
Filip Ugrinic,Linkes Mittelfeld,1999-01-05,"1,84m",rechts,1,15.10.2019,0.525,2019,9534,25
Nedim Bajrami,Offensives Mittelfeld,1999-02-28,"1,79m",rechts,12,25.05.2018,2.3,2019,9534,25
Petar Pusic,Offensives Mittelfeld,1999-01-25,"1,71m",links,16,25.05.2018,1.3,2019,9534,25
Cameron Puertas,Offensives Mittelfeld,1998-08-18,"1,78m",rechts,-,,0.45,2019,9534,26
Rubén Vargas,Linksaußen,1998-08-05,"1,79m",rechts,7,16.10.2018,9.0,2019,9534,26
Noah Okafor,Linksaußen,2000-05-24,"1,85m",rechts,8,10.09.2019,7.2,2019,9534,24
Dan Ndoye,Rechtsaußen,2000-10-25,"1,84m",rechts,26,07.06.2019,0.9,2019,9534,24
Mersim Asllani,Rechtsaußen,1999-06-07,"1,78m",rechts,2,16.11.2018,0.325,2019,9534,25
Andi Zeqiri,Mittelstürmer,1999-06-22,"1,85m",links,16,27.03.2018,1.3,2019,9534,25
Jérémy Guillemenot,Mittelstürmer,1998-01-06,"1,84m",rechts,17,07.09.2018,0.45,2019,9534,26
Filip Stojilkovic,Mittelstürmer,2000-01-04,"1,86m",rechts,25,10.09.2019,0.45,2019,9534,24
Aimery Pinga,Mittelstürmer,1998-01-06,"1,85m",rechts,1,22.03.2019,0.25,2019,9534,26
Gregor Kobel,Torwart,1997-12-06,"1,96m",rechts,9,10.11.2016,6.0,2018,9534,26
Noam Baumann,Torwart,1996-04-10,"1,94m",rechts,2,27.03.2018,2.0,2018,9534,28
Anthony Racioppi,Torwart,1998-12-31,"1,89m",rechts,13,16.11.2018,0.5,2018,9534,25
Simon Enzler,Torwart,1997-10-16,"1,86m",rechts,-,,0.5,2018,9534,27
Loïc Jacot,Torwart,1999-10-07,"1,91m",rechts,-,,0.5,2018,9534,25
Mateo Matic,Torwart,1996-01-07,"1,85m",rechts,2,14.11.2016,0.25,2018,9534,28
Eray Cömert,Innenverteidiger,1998-02-04,"1,83m",rechts,9,27.03.2018,2.0,2018,9534,26
Stefan Knezevic,Innenverteidiger,1996-10-30,"1,87m",rechts,2,27.03.2018,1.5,2018,9534,28
Cédric Zesiger,Innenverteidiger,1998-06-24,"1,94m",links,17,10.10.2017,0.75,2018,9534,26
Jan Bamert,Innenverteidiger,1998-03-09,"1,84m",rechts,15,01.09.2017,0.75,2018,9534,26
Jasper van der Werff,Innenverteidiger,1998-12-09,"1,88m",rechts,9,25.05.2018,0.7,2018,9534,25
Jean-Pierre Rhyner,Innenverteidiger,1996-03-16,"1,86m",links,5,10.11.2016,0.5,2018,9534,28
Noah Loosli,Innenverteidiger,1997-01-23,"1,86m",rechts,1,25.05.2018,0.5,2018,9534,27
Yves Kaiser,Innenverteidiger,1998-04-30,"1,82m",rechts,1,25.03.2019,0.5,2018,9534,26
Remo Arnold,Innenverteidiger,1997-01-17,"1,90m",rechts,1,13.06.2017,0.5,2018,9534,27
Ulisses Garcia,Linker Verteidiger,1996-01-11,"1,82m",links,17,10.08.2015,1.75,2018,9534,28
Enrique Wild,Linker Verteidiger,1999-09-27,"1,76m",links,-,,0.35,2018,9534,25
Kevin Rüegg,Rechter Verteidiger,1998-08-05,"1,73m",rechts,17,05.09.2017,6.0,2018,9534,26
Jordan Lotomba,Rechter Verteidiger,1998-09-29,"1,77m",rechts,14,13.06.2017,4.5,2018,9534,26
Silvan Hefti,Rechter Verteidiger,1997-10-25,"1,83m",rechts,10,10.11.2016,2.5,2018,9534,27
Silvan Sidler,Rechter Verteidiger,1998-07-07,"1,85m",rechts,14,11.09.2018,1.0,2018,9534,26
Léo Seydoux,Rechter Verteidiger,1998-03-16,"1,74m",rechts,4,22.03.2019,0.35,2018,9534,26
Alessandro Kräuchi,Rechter Verteidiger,1998-06-03,"1,76m",links,1,16.11.2018,0.1,2018,9534,26
Edimilson Fernandes,Defensives Mittelfeld,1996-04-15,"1,87m",rechts,6,26.03.2016,8.0,2018,9534,28
Sandro Lauper,Defensives Mittelfeld,1996-10-25,"1,85m",rechts,7,10.11.2016,3.0,2018,9534,28
Djibril Sow,Zentrales Mittelfeld,1997-02-06,"1,84m",rechts,6,14.11.2016,9.0,2018,9534,27
Michel Aebischer,Zentrales Mittelfeld,1997-01-06,"1,83m",rechts,6,10.11.2016,4.5,2018,9534,27
Bastien Toma,Zentrales Mittelfeld,1999-06-24,"1,74m",rechts,18,25.05.2018,2.5,2018,9534,25
Anto Grgic,Zentrales Mittelfeld,1996-11-28,"1,89m",rechts,7,10.11.2016,2.25,2018,9534,27
Toni Domgjoni,Zentrales Mittelfeld,1998-09-04,"1,79m",rechts,17,07.09.2018,1.5,2018,9534,26
Vasilije Janjicic,Zentrales Mittelfeld,1998-11-02,"1,80m",rechts,7,07.09.2018,1.25,2018,9534,26
Fabian Rohner,Rechtes Mittelfeld,1998-08-17,"1,78m",rechts,1,27.03.2018,0.5,2018,9534,26
Marvin Spielmann,Linkes Mittelfeld,1996-02-23,"1,80m",rechts,11,10.11.2016,5.0,2018,9534,28
Dereck Kutesa,Linkes Mittelfeld,1997-12-06,"1,77m",rechts,2,07.09.2018,1.75,2018,9534,26
Nedim Bajrami,Offensives Mittelfeld,1999-02-28,"1,79m",rechts,12,25.05.2018,2.5,2018,9534,25
Petar Pusic,Offensives Mittelfeld,1999-01-25,"1,71m",links,16,25.05.2018,1.5,2018,9534,25
Rubén Vargas,Linksaußen,1998-08-05,"1,79m",rechts,7,16.10.2018,4.0,2018,9534,26
João Oliveira,Linksaußen,1996-01-06,"1,77m",rechts,11,10.11.2016,0.6,2018,9534,28
Mersim Asllani,Rechtsaußen,1999-06-07,"1,78m",rechts,2,16.11.2018,0.35,2018,9534,25
Albian Ajeti,Mittelstürmer,1997-02-26,"1,81m",rechts,8,08.10.2015,7.0,2018,9534,27
Dimitri Oberlin,Mittelstürmer,1997-09-27,"1,82m",rechts,11,02.09.2016,2.8,2018,9534,27
Cedric Itten,Mittelstürmer,1996-12-27,"1,90m",rechts,7,02.09.2016,1.25,2018,9534,27
Andi Zeqiri,Mittelstürmer,1999-06-22,"1,85m",links,16,27.03.2018,1.0,2018,9534,25
Shkelqim Demhasaj,Mittelstürmer,1996-04-19,"1,91m",rechts,2,13.06.2017,1.0,2018,9534,28
Jérémy Guillemenot,Mittelstürmer,1998-01-06,"1,84m",rechts,17,07.09.2018,0.5,2018,9534,26
Gregor Kobel,Torwart,1997-12-06,"1,96m",rechts,9,10.11.2016,0.5,2017,9534,26
Noam Baumann,Torwart,1996-04-10,"1,94m",rechts,2,27.03.2018,0.1,2017,9534,28
Simon Enzler,Torwart,1997-10-16,"1,86m",rechts,-,,0.1,2017,9534,27
Jan Bamert,Innenverteidiger,1998-03-09,"1,84m",rechts,15,01.09.2017,1.25,2017,9534,26
Cédric Zesiger,Innenverteidiger,1998-06-24,"1,94m",links,17,10.10.2017,1.0,2017,9534,26
Jean-Pierre Rhyner,Innenverteidiger,1996-03-16,"1,86m",links,5,10.11.2016,0.75,2017,9534,28
Remo Arnold,Innenverteidiger,1997-01-17,"1,90m",rechts,1,13.06.2017,0.5,2017,9534,27
Dominik Schmid,Linker Verteidiger,1998-03-10,"1,82m",links,4,01.09.2017,0.5,2017,9534,26
Ulisses Garcia,Linker Verteidiger,1996-01-11,"1,82m",links,17,10.08.2015,0.4,2017,9534,28
Jordan Lotomba,Rechter Verteidiger,1998-09-29,"1,77m",rechts,14,13.06.2017,3.0,2017,9534,26
Kevin Rüegg,Rechter Verteidiger,1998-08-05,"1,73m",rechts,17,05.09.2017,2.5,2017,9534,26
Silvan Hefti,Rechter Verteidiger,1997-10-25,"1,83m",rechts,10,10.11.2016,2.25,2017,9534,27
Nicolas Stettler,Rechter Verteidiger,1996-04-28,"1,76m",rechts,6,10.11.2016,0.35,2017,9534,28
Denis Zakaria,Defensives Mittelfeld,1996-11-20,"1,90m",rechts,8,07.09.2015,20.0,2017,9534,27
Edimilson Fernandes,Defensives Mittelfeld,1996-04-15,"1,87m",rechts,6,26.03.2016,5.0,2017,9534,28
Sandro Lauper,Defensives Mittelfeld,1996-10-25,"1,85m",rechts,7,10.11.2016,0.8,2017,9534,28
Djibril Sow,Zentrales Mittelfeld,1997-02-06,"1,84m",rechts,6,14.11.2016,3.0,2017,9534,27
Nicolas Haas,Zentrales Mittelfeld,1996-01-23,"1,78m",rechts,7,10.11.2016,1.5,2017,9534,28
Anto Grgic,Zentrales Mittelfeld,1996-11-28,"1,89m",rechts,7,10.11.2016,1.5,2017,9534,27
Michel Aebischer,Zentrales Mittelfeld,1997-01-06,"1,83m",rechts,6,10.11.2016,0.9,2017,9534,27
Nikola Milosavljevic,Zentrales Mittelfeld,1996-04-24,"1,80m",rechts,1,05.09.2017,0.4,2017,9534,28
Marvin Spielmann,Linkes Mittelfeld,1996-02-23,"1,80m",rechts,11,10.11.2016,2.0,2017,9534,28
João Oliveira,Linksaußen,1996-01-06,"1,77m",rechts,11,10.11.2016,0.5,2017,9534,28
Dimitri Oberlin,Mittelstürmer,1997-09-27,"1,82m",rechts,11,02.09.2016,6.0,2017,9534,27
Albian Ajeti,Mittelstürmer,1997-02-26,"1,81m",rechts,8,08.10.2015,3.25,2017,9534,27
Cedric Itten,Mittelstürmer,1996-12-27,"1,90m",rechts,7,02.09.2016,1.0,2017,9534,27
Shkelqim Demhasaj,Mittelstürmer,1996-04-19,"1,91m",rechts,2,13.06.2017,0.75,2017,9534,28
Nicolas Hunziker,Mittelstürmer,1996-02-23,"1,80m",rechts,5,10.11.2016,0.4,2017,9534,28
Yvon Mvogo,Torwart,1994-06-06,"1,90m",rechts,15,14.11.2013,3.0,2016,9534,30
Mirko Salvi,Torwart,1994-02-14,"1,88m",rechts,1,18.11.2016,0.5,2016,9534,30
Gregor Kobel,Torwart,1997-12-06,"1,96m",rechts,9,10.11.2016,0.4,2016,9534,26
Mateo Matic,Torwart,1996-01-07,"1,85m",rechts,2,14.11.2016,0.1,2016,9534,28
Nico Elvedi,Innenverteidiger,1996-09-30,"1,89m",rechts,1,26.03.2016,7.0,2016,9534,28
Levent Gülen,Innenverteidiger,1994-02-24,"1,86m",rechts,8,18.11.2014,1.3,2016,9534,30
Roy Gelmi,Innenverteidiger,1995-03-01,"1,88m",rechts,2,12.10.2015,1.0,2016,9534,29
Martin Angha,Innenverteidiger,1994-01-22,"1,88m",beidfüßig,13,05.03.2014,0.8,2016,9534,30
Jean-Pierre Rhyner,Innenverteidiger,1996-03-16,"1,86m",links,5,10.11.2016,0.25,2016,9534,28
Ulisses Garcia,Linker Verteidiger,1996-01-11,"1,82m",links,17,10.08.2015,0.75,2016,9534,28
Tobias Schättin,Linker Verteidiger,1997-06-05,"1,85m",links,1,14.11.2016,0.35,2016,9534,27
Florent Hadergjonaj,Rechter Verteidiger,1994-07-31,"1,82m",rechts,10,04.09.2014,2.5,2016,9534,30
Silvan Hefti,Rechter Verteidiger,1997-10-25,"1,83m",rechts,10,10.11.2016,1.5,2016,9534,27
Joel Untersee,Rechter Verteidiger,1994-02-11,"1,81m",rechts,2,18.11.2014,1.0,2016,9534,30
Saidy Janko,Rechter Verteidiger,1995-10-22,"1,81m",rechts,4,18.11.2014,0.5,2016,9534,29
Nicolas Stettler,Rechter Verteidiger,1996-04-28,"1,76m",rechts,6,10.11.2016,0.15,2016,9534,28
Edimilson Fernandes,Defensives Mittelfeld,1996-04-15,"1,87m",rechts,6,26.03.2016,5.0,2016,9534,28
Denis Zakaria,Defensives Mittelfeld,1996-11-20,"1,90m",rechts,8,07.09.2015,4.0,2016,9534,27
Olivier Custodio,Defensives Mittelfeld,1995-02-10,"1,80m",rechts,1,16.11.2015,1.0,2016,9534,29
Sandro Lauper,Defensives Mittelfeld,1996-10-25,"1,85m",rechts,7,10.11.2016,0.5,2016,9534,28
Anto Grgic,Zentrales Mittelfeld,1996-11-28,"1,89m",rechts,7,10.11.2016,1.75,2016,9534,27
Nicolas Haas,Zentrales Mittelfeld,1996-01-23,"1,78m",rechts,7,10.11.2016,1.5,2016,9534,28
Leonardo Bertone,Zentrales Mittelfeld,1994-03-14,"1,79m",rechts,13,14.11.2013,1.5,2016,9534,30
Djibril Sow,Zentrales Mittelfeld,1997-02-06,"1,84m",rechts,6,14.11.2016,1.0,2016,9534,27
Musa Araz,Zentrales Mittelfeld,1994-01-17,"1,73m",links,6,18.11.2014,0.6,2016,9534,30
Michel Aebischer,Zentrales Mittelfeld,1997-01-06,"1,83m",rechts,6,10.11.2016,0.4,2016,9534,27
Arxhend Cani,Zentrales Mittelfeld,1997-08-02,-,rechts,2,10.11.2016,0.35,2016,9534,27
Salim Khelifi,Rechtes Mittelfeld,1994-01-26,"1,72m",rechts,13,05.09.2013,1.0,2016,9534,30
Marvin Spielmann,Linkes Mittelfeld,1996-02-23,"1,80m",rechts,11,10.11.2016,0.5,2016,9534,28
Samuele Campo,Offensives Mittelfeld,1995-07-06,"1,77m",links,1,07.10.2016,1.5,2016,9534,29
Francisco Rodríguez,Offensives Mittelfeld,1995-09-14,"1,77m",rechts,8,04.09.2014,0.7,2016,9534,29
João Oliveira,Linksaußen,1996-01-06,"1,77m",rechts,11,10.11.2016,0.6,2016,9534,28
Shani Tarashaj,Hängende Spitze,1995-02-07,"1,76m",rechts,9,04.09.2014,2.0,2016,9534,29
Dimitri Oberlin,Mittelstürmer,1997-09-27,"1,82m",rechts,11,02.09.2016,2.25,2016,9534,27
Michael Frey,Mittelstürmer,1994-07-19,"1,88m",rechts,14,05.09.2013,2.0,2016,9534,30
Florian Kamberi,Mittelstürmer,1995-03-08,"1,89m",rechts,4,07.09.2015,0.7,2016,9534,29
Cedric Itten,Mittelstürmer,1996-12-27,"1,90m",rechts,7,02.09.2016,0.6,2016,9534,27
Haris Tabakovic,Mittelstürmer,1994-06-20,"1,94m",rechts,15,14.08.2013,0.4,2016,9534,30
Nicolas Hunziker,Mittelstürmer,1996-02-23,"1,80m",rechts,5,10.11.2016,0.4,2016,9534,28
Yvon Mvogo,Torwart,1994-06-06,"1,90m",rechts,15,14.11.2013,3.0,2015,9534,30
Mirko Salvi,Torwart,1994-02-14,"1,88m",rechts,1,18.11.2016,0.3,2015,9534,30
Gregory Wüthrich,Innenverteidiger,1994-12-04,"1,92m",rechts,3,08.09.2014,1.5,2015,9534,29
Roy Gelmi,Innenverteidiger,1995-03-01,"1,88m",rechts,2,12.10.2015,1.25,2015,9534,29
Martin Angha,Innenverteidiger,1994-01-22,"1,88m",beidfüßig,13,05.03.2014,1.0,2015,9534,30
Levent Gülen,Innenverteidiger,1994-02-24,"1,86m",rechts,8,18.11.2014,0.9,2015,9534,30
Manuel Akanji,Innenverteidiger,1995-07-19,"1,88m",rechts,4,18.11.2014,0.75,2015,9534,29
Nicola Sutter,Innenverteidiger,1995-05-08,"1,86m",links,2,07.09.2015,0.5,2015,9534,29
Basil Stillhart,Innenverteidiger,1994-03-24,"1,77m",rechts,2,18.11.2014,0.35,2015,9534,30
Ulisses Garcia,Linker Verteidiger,1996-01-11,"1,82m",links,17,10.08.2015,1.0,2015,9534,28
Florent Hadergjonaj,Rechter Verteidiger,1994-07-31,"1,82m",rechts,10,04.09.2014,3.0,2015,9534,30
Joel Untersee,Rechter Verteidiger,1994-02-11,"1,81m",rechts,2,18.11.2014,0.75,2015,9534,30
Saidy Janko,Rechter Verteidiger,1995-10-22,"1,81m",rechts,4,18.11.2014,0.5,2015,9534,29
Denis Zakaria,Defensives Mittelfeld,1996-11-20,"1,90m",rechts,8,07.09.2015,4.0,2015,9534,27
Olivier Custodio,Defensives Mittelfeld,1995-02-10,"1,80m",rechts,1,16.11.2015,0.5,2015,9534,29
Leonardo Bertone,Zentrales Mittelfeld,1994-03-14,"1,79m",rechts,13,14.11.2013,1.25,2015,9534,30
Musa Araz,Zentrales Mittelfeld,1994-01-17,"1,73m",links,6,18.11.2014,0.3,2015,9534,30
Daniel Follonier,Rechtes Mittelfeld,1994-01-18,"1,84m",links,-,,1.0,2015,9534,30
Salim Khelifi,Rechtes Mittelfeld,1994-01-26,"1,72m",rechts,13,05.09.2013,0.8,2015,9534,30
Francisco Rodríguez,Offensives Mittelfeld,1995-09-14,"1,77m",rechts,8,04.09.2014,0.8,2015,9534,29
Shani Tarashaj,Hängende Spitze,1995-02-07,"1,76m",rechts,9,04.09.2014,4.0,2015,9534,29
Albian Ajeti,Mittelstürmer,1997-02-26,"1,81m",rechts,8,08.10.2015,1.0,2015,9534,27
Florian Kamberi,Mittelstürmer,1995-03-08,"1,89m",rechts,4,07.09.2015,0.7,2015,9534,29
Haris Tabakovic,Mittelstürmer,1994-06-20,"1,94m",rechts,15,14.08.2013,0.5,2015,9534,30
Yvon Mvogo,Torwart,1994-06-06,"1,90m",rechts,15,14.11.2013,3.0,2014,9534,30
Yanick Brecher,Torwart,1993-05-25,"1,96m",rechts,3,06.02.2013,0.65,2014,9534,31
Raphael Spiegel,Torwart,1992-12-19,"1,97m",rechts,3,05.09.2013,0.5,2014,9534,31
Mirko Salvi,Torwart,1994-02-14,"1,88m",rechts,1,18.11.2016,0.3,2014,9534,30
Ulisse Pelloni,Torwart,1994-02-07,"1,82m",rechts,1,18.11.2014,0.2,2014,9534,30
Loris Benito,Innenverteidiger,1992-01-07,"1,86m",links,7,06.02.2013,2.5,2014,9534,32
Berat Djimsiti,Innenverteidiger,1993-02-19,"1,90m",rechts,6,06.02.2013,2.0,2014,9534,31
Gregory Wüthrich,Innenverteidiger,1994-12-04,"1,92m",rechts,3,08.09.2014,1.0,2014,9534,29
Levent Gülen,Innenverteidiger,1994-02-24,"1,86m",rechts,8,18.11.2014,1.0,2014,9534,30
Léo Lacroix,Innenverteidiger,1992-02-27,"1,97m",rechts,4,06.06.2013,0.75,2014,9534,32
Martin Angha,Innenverteidiger,1994-01-22,"1,88m",beidfüßig,13,05.03.2014,0.7,2014,9534,30
Saulo Decarli,Innenverteidiger,1992-02-04,"1,88m",rechts,8,06.02.2013,0.6,2014,9534,32
Bruno Martignoni,Innenverteidiger,1992-12-13,"1,80m",rechts,6,06.02.2013,0.5,2014,9534,31
Marco Thaler,Innenverteidiger,1994-06-28,"1,85m",rechts,-,,0.5,2014,9534,30
Basil Stillhart,Innenverteidiger,1994-03-24,"1,77m",rechts,2,18.11.2014,0.35,2014,9534,30
Arlind Ajeti,Innenverteidiger,1993-09-25,"1,84m",rechts,12,06.02.2013,0.3,2014,9534,31
Manuel Akanji,Innenverteidiger,1995-07-19,"1,88m",rechts,4,18.11.2014,0.25,2014,9534,29
Naser Aliji,Linker Verteidiger,1993-12-27,"1,77m",links,2,04.09.2014,0.85,2014,9534,30
Silvan Widmer,Rechter Verteidiger,1993-03-05,"1,83m",rechts,17,29.02.2012,3.8,2014,9534,31
Florent Hadergjonaj,Rechter Verteidiger,1994-07-31,"1,82m",rechts,10,04.09.2014,2.0,2014,9534,30
Joel Untersee,Rechter Verteidiger,1994-02-11,"1,81m",rechts,2,18.11.2014,0.5,2014,9534,30
Saidy Janko,Rechter Verteidiger,1995-10-22,"1,81m",rechts,4,18.11.2014,0.25,2014,9534,29
Jetmir Krasniqi,Rechter Verteidiger,1995-01-01,"1,81m",rechts,1,18.11.2014,0.15,2014,9534,29
Thibault Corbaz,Defensives Mittelfeld,1994-01-07,"1,80m",rechts,1,18.11.2014,0.35,2014,9534,30
Pajtim Kasami,Zentrales Mittelfeld,1992-06-02,"1,88m",links,30,30.05.2010,5.5,2014,9534,32
Remo Freuler,Zentrales Mittelfeld,1992-04-15,"1,80m",rechts,9,22.03.2013,1.75,2014,9534,32
Leonardo Bertone,Zentrales Mittelfeld,1994-03-14,"1,79m",rechts,13,14.11.2013,0.75,2014,9534,30
Matteo Fedele,Zentrales Mittelfeld,1992-07-20,"1,85m",rechts,1,04.09.2014,0.6,2014,9534,32
Musa Araz,Zentrales Mittelfeld,1994-01-17,"1,73m",links,6,18.11.2014,0.25,2014,9534,30
Max Veloso,Zentrales Mittelfeld,1992-03-27,"1,77m",links,5,14.08.2013,0.25,2014,9534,32
Salim Khelifi,Rechtes Mittelfeld,1994-01-26,"1,72m",rechts,13,05.09.2013,0.4,2014,9534,30
Matteo Tosetti,Rechtes Mittelfeld,1992-02-15,"1,77m",rechts,2,05.03.2014,0.35,2014,9534,32
Francisco Rodríguez,Offensives Mittelfeld,1995-09-14,"1,77m",rechts,8,04.09.2014,0.9,2014,9534,29
Darko Jevtic,Offensives Mittelfeld,1993-02-08,"1,82m",links,11,06.06.2013,0.9,2014,9534,31
Oliver Buff,Offensives Mittelfeld,1992-08-03,"1,76m",rechts,18,10.08.2011,0.75,2014,9534,32
Mergim Brahimi,Offensives Mittelfeld,1992-08-08,"1,72m",links,10,06.02.2013,0.5,2014,9534,32
Nassim Ben Khalifa,Hängende Spitze,1992-01-13,"1,84m",rechts,25,26.05.2010,0.75,2014,9534,32
Shani Tarashaj,Hängende Spitze,1995-02-07,"1,76m",rechts,9,04.09.2014,0.5,2014,9534,29
Breel Embolo,Mittelstürmer,1997-02-14,"1,87m",rechts,3,22.05.2014,8.0,2014,9534,27
Michael Frey,Mittelstürmer,1994-07-19,"1,88m",rechts,14,05.09.2013,2.5,2014,9534,30
Gaëtan Karlen,Mittelstürmer,1993-06-07,"1,86m",rechts,1,22.05.2014,0.6,2014,9534,31
Haris Tabakovic,Mittelstürmer,1994-06-20,"1,94m",rechts,15,14.08.2013,0.5,2014,9534,30
Raphael Spiegel,Torwart,1992-12-19,"1,97m",rechts,3,05.09.2013,0.5,2013,9534,31
Benjamin Siegrist,Torwart,1992-01-31,"1,96m",rechts,1,06.06.2013,0.25,2013,9534,32
Yvon Mvogo,Torwart,1994-06-06,"1,90m",rechts,15,14.11.2013,0.25,2013,9534,30
Jérémy Frick,Torwart,1993-03-08,"1,92m",links,2,06.02.2013,0.15,2013,9534,31
Yanick Brecher,Torwart,1993-05-25,"1,96m",rechts,3,06.02.2013,0.05,2013,9534,31
Loris Benito,Innenverteidiger,1992-01-07,"1,86m",links,7,06.02.2013,2.25,2013,9534,32
Berat Djimsiti,Innenverteidiger,1993-02-19,"1,90m",rechts,6,06.02.2013,1.0,2013,9534,31
Léo Lacroix,Innenverteidiger,1992-02-27,"1,97m",rechts,4,06.06.2013,0.6,2013,9534,32
Arlind Ajeti,Innenverteidiger,1993-09-25,"1,84m",rechts,12,06.02.2013,0.5,2013,9534,31
